1570
1311
2516
1306
2243
1615
395A
1699
1542
1541
1674
1540
1693
1675
1689
1671
1676
2646
1623
1332
1822
1860
1914
1827
2060
2491
3608
3205
3101
3401
3864
3861
4027
4005
5401
5410
5408
5563
5541
5711
5726
5727
5713
5707
5852
6584
7752
8604
8614
8616
8609
8544
8558
8550
8308
8524
8338
8368
8346
8600
8801
3289
8802
9130
9984
513A
6702
6857
6871
285A
1963
9509
9501
435A
6390
6302
6701
1887
1866
2109
7205
9048
9101
8058
8031
8053
8002
2768
8020
8804
8830
8803
4661
